"units","scenario","year","value","variable","version","source"
"W/m^2","GCAM_SSP5",2071,-0.208127,"RF_NH3","old","GCAM"
"W/m^2","GCAM_SSP5",2072,-0.208565,"RF_NH3","old","GCAM"
"W/m^2","GCAM_SSP5",2073,-0.209004,"RF_NH3","old","GCAM"
"W/m^2","GCAM_SSP5",2074,-0.209442,"RF_NH3","old","GCAM"
"W/m^2","GCAM_SSP5",2075,-0.20988,"RF_NH3","old","GCAM"
"W/m^2","GCAM_SSP5",2076,-0.21003,"RF_NH3","old","GCAM"
"W/m^2","GCAM_SSP5",2077,-0.210181,"RF_NH3","old","GCAM"
"W/m^2","GCAM_SSP5",2078,-0.210331,"RF_NH3","old","GCAM"
"W/m^2","GCAM_SSP5",2079,-0.210481,"RF_NH3","old","GCAM"
"W/m^2","GCAM_SSP5",2080,-0.210631,"RF_NH3","old","GCAM"
"W/m^2","GCAM_SSP5",2081,-0.210554,"RF_NH3","old","GCAM"
"W/m^2","GCAM_SSP5",2082,-0.210477,"RF_NH3","old","GCAM"
"W/m^2","GCAM_SSP5",2083,-0.210399,"RF_NH3","old","GCAM"
"W/m^2","GCAM_SSP5",2084,-0.210322,"RF_NH3","old","GCAM"
"W/m^2","GCAM_SSP5",2085,-0.210245,"RF_NH3","old","GCAM"
"W/m^2","GCAM_SSP5",2086,-0.210007,"RF_NH3","old","GCAM"
"W/m^2","GCAM_SSP5",2087,-0.209769,"RF_NH3","old","GCAM"
"W/m^2","GCAM_SSP5",2088,-0.209532,"RF_NH3","old","GCAM"
"W/m^2","GCAM_SSP5",2089,-0.209294,"RF_NH3","old","GCAM"
"W/m^2","GCAM_SSP5",2090,-0.209056,"RF_NH3","old","GCAM"
"W/m^2","GCAM_SSP5",2091,-0.208689,"RF_NH3","old","GCAM"
"W/m^2","GCAM_SSP5",2092,-0.208322,"RF_NH3","old","GCAM"
"W/m^2","GCAM_SSP5",2093,-0.207955,"RF_NH3","old","GCAM"
"W/m^2","GCAM_SSP5",2094,-0.207589,"RF_NH3","old","GCAM"
"W/m^2","GCAM_SSP5",2095,-0.207222,"RF_NH3","old","GCAM"
"W/m^2","GCAM_SSP5",2096,-0.206573,"RF_NH3","old","GCAM"
"W/m^2","GCAM_SSP5",2097,-0.205923,"RF_NH3","old","GCAM"
"W/m^2","GCAM_SSP5",2098,-0.205274,"RF_NH3","old","GCAM"
"W/m^2","GCAM_SSP5",2099,-0.204625,"RF_NH3","old","GCAM"
"W/m^2","GCAM_SSP5",2100,-0.203976,"RF_NH3","old","GCAM"
"W/m^2","GCAM_SSP5",1976,0.0964543,"RF_N2O","old","GCAM"
"W/m^2","GCAM_SSP5",1977,0.0993834,"RF_N2O","old","GCAM"
"W/m^2","GCAM_SSP5",1978,0.102372,"RF_N2O","old","GCAM"
"W/m^2","GCAM_SSP5",1979,0.105457,"RF_N2O","old","GCAM"
"W/m^2","GCAM_SSP5",1980,0.108559,"RF_N2O","old","GCAM"
"W/m^2","GCAM_SSP5",1981,0.111589,"RF_N2O","old","GCAM"
"W/m^2","GCAM_SSP5",1982,0.114741,"RF_N2O","old","GCAM"
"W/m^2","GCAM_SSP5",1983,0.117897,"RF_N2O","old","GCAM"
"W/m^2","GCAM_SSP5",1984,0.120971,"RF_N2O","old","GCAM"
"W/m^2","GCAM_SSP5",1985,0.124015,"RF_N2O","old","GCAM"
"W/m^2","GCAM_SSP5",1986,0.127112,"RF_N2O","old","GCAM"
"W/m^2","GCAM_SSP5",1987,0.130331,"RF_N2O","old","GCAM"
"W/m^2","GCAM_SSP5",1988,0.133407,"RF_N2O","old","GCAM"
"W/m^2","GCAM_SSP5",1989,0.136506,"RF_N2O","old","GCAM"
"W/m^2","GCAM_SSP5",1990,0.139579,"RF_N2O","old","GCAM"
"W/m^2","GCAM_SSP5",1991,0.142632,"RF_N2O","old","GCAM"
"W/m^2","GCAM_SSP5",1992,0.145722,"RF_N2O","old","GCAM"
"W/m^2","GCAM_SSP5",1993,0.148753,"RF_N2O","old","GCAM"
"W/m^2","GCAM_SSP5",1994,0.151815,"RF_N2O","old","GCAM"
"W/m^2","GCAM_SSP5",1995,0.154916,"RF_N2O","old","GCAM"
"W/m^2","GCAM_SSP5",1996,0.158012,"RF_N2O","old","GCAM"
"W/m^2","GCAM_SSP5",1997,0.161138,"RF_N2O","old","GCAM"
"W/m^2","GCAM_SSP5",1998,0.164079,"RF_N2O","old","GCAM"
"W/m^2","GCAM_SSP5",1999,0.166909,"RF_N2O","old","GCAM"
"W/m^2","GCAM_SSP5",2000,0.169606,"RF_N2O","old","GCAM"
"W/m^2","GCAM_SSP5",2001,0.172322,"RF_N2O","old","GCAM"
"W/m^2","GCAM_SSP5",2002,0.1751,"RF_N2O","old","GCAM"
"W/m^2","GCAM_SSP5",2003,0.177896,"RF_N2O","old","GCAM"
"W/m^2","GCAM_SSP5",2004,0.180763,"RF_N2O","old","GCAM"
"W/m^2","GCAM_SSP5",2005,0.183602,"RF_N2O","old","GCAM"
"W/m^2","GCAM_SSP5",2006,0.186395,"RF_N2O","old","GCAM"
"W/m^2","GCAM_SSP5",2007,0.189147,"RF_N2O","old","GCAM"
"W/m^2","GCAM_SSP5",2008,0.191851,"RF_N2O","old","GCAM"
"W/m^2","GCAM_SSP5",2009,0.194507,"RF_N2O","old","GCAM"
"W/m^2","GCAM_SSP5",2010,0.197116,"RF_N2O","old","GCAM"
"W/m^2","GCAM_SSP5",2011,0.199774,"RF_N2O","old","GCAM"
"W/m^2","GCAM_SSP5",2012,0.202481,"RF_N2O","old","GCAM"
"W/m^2","GCAM_SSP5",2013,0.205238,"RF_N2O","old","GCAM"
"W/m^2","GCAM_SSP5",2014,0.208042,"RF_N2O","old","GCAM"
"W/m^2","GCAM_SSP5",2015,0.210895,"RF_N2O","old","GCAM"
"W/m^2","GCAM_SSP5",2016,0.213725,"RF_N2O","old","GCAM"
"W/m^2","GCAM_SSP5",2017,0.216538,"RF_N2O","old","GCAM"
"W/m^2","GCAM_SSP5",2018,0.219329,"RF_N2O","old","GCAM"
"W/m^2","GCAM_SSP5",2019,0.222099,"RF_N2O","old","GCAM"
"W/m^2","GCAM_SSP5",2020,0.224849,"RF_N2O","old","GCAM"
"W/m^2","GCAM_SSP5",2021,0.227579,"RF_N2O","old","GCAM"
"W/m^2","GCAM_SSP5",2022,0.230361,"RF_N2O","old","GCAM"
"W/m^2","GCAM_SSP5",2023,0.233189,"RF_N2O","old","GCAM"
"W/m^2","GCAM_SSP5",2024,0.236066,"RF_N2O","old","GCAM"
"W/m^2","GCAM_SSP5",2025,0.238991,"RF_N2O","old","GCAM"
"W/m^2","GCAM_SSP5",2026,0.241935,"RF_N2O","old","GCAM"
"W/m^2","GCAM_SSP5",2027,0.244898,"RF_N2O","old","GCAM"
"W/m^2","GCAM_SSP5",2028,0.24788,"RF_N2O","old","GCAM"
"W/m^2","GCAM_SSP5",2029,0.25088,"RF_N2O","old","GCAM"
"W/m^2","GCAM_SSP5",2030,0.253897,"RF_N2O","old","GCAM"
"W/m^2","GCAM_SSP5",2031,0.256939,"RF_N2O","old","GCAM"
"W/m^2","GCAM_SSP5",2032,0.260005,"RF_N2O","old","GCAM"
"W/m^2","GCAM_SSP5",2033,0.263094,"RF_N2O","old","GCAM"
"W/m^2","GCAM_SSP5",2034,0.266208,"RF_N2O","old","GCAM"
"W/m^2","GCAM_SSP5",2035,0.269344,"RF_N2O","old","GCAM"
"W/m^2","GCAM_SSP5",2036,0.272508,"RF_N2O","old","GCAM"
"W/m^2","GCAM_SSP5",2037,0.275695,"RF_N2O","old","GCAM"
"W/m^2","GCAM_SSP5",2038,0.278908,"RF_N2O","old","GCAM"
"W/m^2","GCAM_SSP5",2039,0.282147,"RF_N2O","old","GCAM"
"W/m^2","GCAM_SSP5",2040,0.28541,"RF_N2O","old","GCAM"
"W/m^2","GCAM_SSP5",2041,0.288702,"RF_N2O","old","GCAM"
"W/m^2","GCAM_SSP5",2042,0.292022,"RF_N2O","old","GCAM"
"W/m^2","GCAM_SSP5",2043,0.29537,"RF_N2O","old","GCAM"
"W/m^2","GCAM_SSP5",2044,0.298744,"RF_N2O","old","GCAM"
"W/m^2","GCAM_SSP5",2045,0.302144,"RF_N2O","old","GCAM"
"W/m^2","GCAM_SSP5",2046,0.305575,"RF_N2O","old","GCAM"
"W/m^2","GCAM_SSP5",2047,0.309038,"RF_N2O","old","GCAM"
"W/m^2","GCAM_SSP5",2048,0.312529,"RF_N2O","old","GCAM"
"W/m^2","GCAM_SSP5",2049,0.31605,"RF_N2O","old","GCAM"
"W/m^2","GCAM_SSP5",2050,0.319599,"RF_N2O","old","GCAM"
"W/m^2","GCAM_SSP5",2051,0.323171,"RF_N2O","old","GCAM"
"W/m^2","GCAM_SSP5",2052,0.326764,"RF_N2O","old","GCAM"
"W/m^2","GCAM_SSP5",2053,0.330379,"RF_N2O","old","GCAM"
"W/m^2","GCAM_SSP5",2054,0.334015,"RF_N2O","old","GCAM"
"W/m^2","GCAM_SSP5",2055,0.337672,"RF_N2O","old","GCAM"
"W/m^2","GCAM_SSP5",2056,0.341347,"RF_N2O","old","GCAM"
"W/m^2","GCAM_SSP5",2057,0.345039,"RF_N2O","old","GCAM"
"W/m^2","GCAM_SSP5",2058,0.348749,"RF_N2O","old","GCAM"
"W/m^2","GCAM_SSP5",2059,0.352474,"RF_N2O","old","GCAM"
"W/m^2","GCAM_SSP5",2060,0.356214,"RF_N2O","old","GCAM"
"W/m^2","GCAM_SSP5",2061,0.359963,"RF_N2O","old","GCAM"
"W/m^2","GCAM_SSP5",2062,0.363721,"RF_N2O","old","GCAM"
"W/m^2","GCAM_SSP5",2063,0.367487,"RF_N2O","old","GCAM"
"W/m^2","GCAM_SSP5",2064,0.371259,"RF_N2O","old","GCAM"
"W/m^2","GCAM_SSP5",2065,0.375039,"RF_N2O","old","GCAM"
"W/m^2","GCAM_SSP5",2066,0.378816,"RF_N2O","old","GCAM"
"W/m^2","GCAM_SSP5",2067,0.382593,"RF_N2O","old","GCAM"
"W/m^2","GCAM_SSP5",2068,0.386368,"RF_N2O","old","GCAM"
"W/m^2","GCAM_SSP5",2069,0.390141,"RF_N2O","old","GCAM"
"W/m^2","GCAM_SSP5",2070,0.393911,"RF_N2O","old","GCAM"
"W/m^2","GCAM_SSP5",2071,0.397669,"RF_N2O","old","GCAM"
"W/m^2","GCAM_SSP5",2072,0.401417,"RF_N2O","old","GCAM"
"W/m^2","GCAM_SSP5",2073,0.405154,"RF_N2O","old","GCAM"
"W/m^2","GCAM_SSP5",2074,0.408879,"RF_N2O","old","GCAM"
"W/m^2","GCAM_SSP5",2075,0.412593,"RF_N2O","old","GCAM"
"W/m^2","GCAM_SSP5",2076,0.416288,"RF_N2O","old","GCAM"
"W/m^2","GCAM_SSP5",2077,0.419967,"RF_N2O","old","GCAM"
"W/m^2","GCAM_SSP5",2078,0.423627,"RF_N2O","old","GCAM"
"W/m^2","GCAM_SSP5",2079,0.42727,"RF_N2O","old","GCAM"
"W/m^2","GCAM_SSP5",2080,0.430895,"RF_N2O","old","GCAM"
"W/m^2","GCAM_SSP5",2081,0.434496,"RF_N2O","old","GCAM"
"W/m^2","GCAM_SSP5",2082,0.438075,"RF_N2O","old","GCAM"
"W/m^2","GCAM_SSP5",2083,0.441631,"RF_N2O","old","GCAM"
"W/m^2","GCAM_SSP5",2084,0.445164,"RF_N2O","old","GCAM"
"W/m^2","GCAM_SSP5",2085,0.448674,"RF_N2O","old","GCAM"
"W/m^2","GCAM_SSP5",2086,0.452156,"RF_N2O","old","GCAM"
"W/m^2","GCAM_SSP5",2087,0.455612,"RF_N2O","old","GCAM"
"W/m^2","GCAM_SSP5",2088,0.459041,"RF_N2O","old","GCAM"
"W/m^2","GCAM_SSP5",2089,0.462441,"RF_N2O","old","GCAM"
"W/m^2","GCAM_SSP5",2090,0.465814,"RF_N2O","old","GCAM"
"W/m^2","GCAM_SSP5",2091,0.469157,"RF_N2O","old","GCAM"
"W/m^2","GCAM_SSP5",2092,0.47247,"RF_N2O","old","GCAM"
"W/m^2","GCAM_SSP5",2093,0.475753,"RF_N2O","old","GCAM"
"W/m^2","GCAM_SSP5",2094,0.479006,"RF_N2O","old","GCAM"
"W/m^2","GCAM_SSP5",2095,0.482229,"RF_N2O","old","GCAM"
"W/m^2","GCAM_SSP5",2096,0.485413,"RF_N2O","old","GCAM"
"W/m^2","GCAM_SSP5",2097,0.48856,"RF_N2O","old","GCAM"
"W/m^2","GCAM_SSP5",2098,0.491668,"RF_N2O","old","GCAM"
"W/m^2","GCAM_SSP5",2099,0.494738,"RF_N2O","old","GCAM"
"W/m^2","GCAM_SSP5",2100,0.49777,"RF_N2O","old","GCAM"
"W/m^2","GCAM_SSP5",1976,0.377541,"RF_CH4","old","GCAM"
"W/m^2","GCAM_SSP5",1977,0.38299,"RF_CH4","old","GCAM"
"W/m^2","GCAM_SSP5",1978,0.388159,"RF_CH4","old","GCAM"
"W/m^2","GCAM_SSP5",1979,0.393452,"RF_CH4","old","GCAM"
"W/m^2","GCAM_SSP5",1980,0.398428,"RF_CH4","old","GCAM"
"W/m^2","GCAM_SSP5",1981,0.402322,"RF_CH4","old","GCAM"
"W/m^2","GCAM_SSP5",1982,0.408191,"RF_CH4","old","GCAM"
"W/m^2","GCAM_SSP5",1983,0.411404,"RF_CH4","old","GCAM"
"W/m^2","GCAM_SSP5",1984,0.414809,"RF_CH4","old","GCAM"
"W/m^2","GCAM_SSP5",1985,0.417944,"RF_CH4","old","GCAM"
"W/m^2","GCAM_SSP5",1986,0.421597,"RF_CH4","old","GCAM"
"W/m^2","GCAM_SSP5",1987,0.425637,"RF_CH4","old","GCAM"
"W/m^2","GCAM_SSP5",1988,0.429351,"RF_CH4","old","GCAM"
"W/m^2","GCAM_SSP5",1989,0.432858,"RF_CH4","old","GCAM"
"W/m^2","GCAM_SSP5",1990,0.4366,"RF_CH4","old","GCAM"
"W/m^2","GCAM_SSP5",1991,0.444081,"RF_CH4","old","GCAM"
"W/m^2","GCAM_SSP5",1992,0.445391,"RF_CH4","old","GCAM"
"W/m^2","GCAM_SSP5",1993,0.446539,"RF_CH4","old","GCAM"
"W/m^2","GCAM_SSP5",1994,0.450559,"RF_CH4","old","GCAM"
"W/m^2","GCAM_SSP5",1995,0.451922,"RF_CH4","old","GCAM"
"W/m^2","GCAM_SSP5",1996,0.453118,"RF_CH4","old","GCAM"
"W/m^2","GCAM_SSP5",1997,0.461123,"RF_CH4","old","GCAM"
"W/m^2","GCAM_SSP5",1998,0.464185,"RF_CH4","old","GCAM"
"W/m^2","GCAM_SSP5",1999,0.464687,"RF_CH4","old","GCAM"
"W/m^2","GCAM_SSP5",2000,0.46447,"RF_CH4","old","GCAM"
"W/m^2","GCAM_SSP5",2001,0.464674,"RF_CH4","old","GCAM"
"W/m^2","GCAM_SSP5",2002,0.467412,"RF_CH4","old","GCAM"
"W/m^2","GCAM_SSP5",2003,0.47016,"RF_CH4","old","GCAM"
"W/m^2","GCAM_SSP5",2004,0.473606,"RF_CH4","old","GCAM"
"W/m^2","GCAM_SSP5",2005,0.476728,"RF_CH4","old","GCAM"
"W/m^2","GCAM_SSP5",2006,0.479191,"RF_CH4","old","GCAM"
"W/m^2","GCAM_SSP5",2007,0.481052,"RF_CH4","old","GCAM"
"W/m^2","GCAM_SSP5",2008,0.482376,"RF_CH4","old","GCAM"
"W/m^2","GCAM_SSP5",2009,0.483223,"RF_CH4","old","GCAM"
"W/m^2","GCAM_SSP5",2010,0.48365,"RF_CH4","old","GCAM"
"W/m^2","GCAM_SSP5",2011,0.484537,"RF_CH4","old","GCAM"
"W/m^2","GCAM_SSP5",2012,0.485857,"RF_CH4","old","GCAM"
"W/m^2","GCAM_SSP5",2013,0.487549,"RF_CH4","old","GCAM"
"W/m^2","GCAM_SSP5",2014,0.489591,"RF_CH4","old","GCAM"
"W/m^2","GCAM_SSP5",2015,0.491949,"RF_CH4","old","GCAM"
"W/m^2","GCAM_SSP5",2016,0.494515,"RF_CH4","old","GCAM"
"W/m^2","GCAM_SSP5",2017,0.497264,"RF_CH4","old","GCAM"
"W/m^2","GCAM_SSP5",2018,0.500178,"RF_CH4","old","GCAM"
"W/m^2","GCAM_SSP5",2019,0.503236,"RF_CH4","old","GCAM"
"W/m^2","GCAM_SSP5",2020,0.506423,"RF_CH4","old","GCAM"
"W/m^2","GCAM_SSP5",2021,0.509725,"RF_CH4","old","GCAM"
"W/m^2","GCAM_SSP5",2022,0.513497,"RF_CH4","old","GCAM"
"W/m^2","GCAM_SSP5",2023,0.517686,"RF_CH4","old","GCAM"
"W/m^2","GCAM_SSP5",2024,0.522243,"RF_CH4","old","GCAM"
"W/m^2","GCAM_SSP5",2025,0.527125,"RF_CH4","old","GCAM"
"W/m^2","GCAM_SSP5",2026,0.532144,"RF_CH4","old","GCAM"
"W/m^2","GCAM_SSP5",2027,0.537291,"RF_CH4","old","GCAM"
"W/m^2","GCAM_SSP5",2028,0.542554,"RF_CH4","old","GCAM"
"W/m^2","GCAM_SSP5",2029,0.547922,"RF_CH4","old","GCAM"
"W/m^2","GCAM_SSP5",2030,0.553384,"RF_CH4","old","GCAM"
"W/m^2","GCAM_SSP5",2031,0.558982,"RF_CH4","old","GCAM"
"W/m^2","GCAM_SSP5",2032,0.5647,"RF_CH4","old","GCAM"
"W/m^2","GCAM_SSP5",2033,0.570525,"RF_CH4","old","GCAM"
"W/m^2","GCAM_SSP5",2034,0.576443,"RF_CH4","old","GCAM"
"W/m^2","GCAM_SSP5",2035,0.582444,"RF_CH4","old","GCAM"
"W/m^2","GCAM_SSP5",2036,0.588622,"RF_CH4","old","GCAM"
"W/m^2","GCAM_SSP5",2037,0.594956,"RF_CH4","old","GCAM"
"W/m^2","GCAM_SSP5",2038,0.601429,"RF_CH4","old","GCAM"
"W/m^2","GCAM_SSP5",2039,0.608026,"RF_CH4","old","GCAM"
"W/m^2","GCAM_SSP5",2040,0.614732,"RF_CH4","old","GCAM"
"W/m^2","GCAM_SSP5",2041,0.621411,"RF_CH4","old","GCAM"
"W/m^2","GCAM_SSP5",2042,0.628064,"RF_CH4","old","GCAM"
"W/m^2","GCAM_SSP5",2043,0.634694,"RF_CH4","old","GCAM"
"W/m^2","GCAM_SSP5",2044,0.641302,"RF_CH4","old","GCAM"
"W/m^2","GCAM_SSP5",2045,0.647889,"RF_CH4","old","GCAM"
"W/m^2","GCAM_SSP5",2046,0.654495,"RF_CH4","old","GCAM"
"W/m^2","GCAM_SSP5",2047,0.661117,"RF_CH4","old","GCAM"
"W/m^2","GCAM_SSP5",2048,0.667752,"RF_CH4","old","GCAM"
"W/m^2","GCAM_SSP5",2049,0.674398,"RF_CH4","old","GCAM"
"W/m^2","GCAM_SSP5",2050,0.681051,"RF_CH4","old","GCAM"
"W/m^2","GCAM_SSP5",2051,0.687626,"RF_CH4","old","GCAM"
"W/m^2","GCAM_SSP5",2052,0.694128,"RF_CH4","old","GCAM"
"W/m^2","GCAM_SSP5",2053,0.700561,"RF_CH4","old","GCAM"
"W/m^2","GCAM_SSP5",2054,0.70693,"RF_CH4","old","GCAM"
"W/m^2","GCAM_SSP5",2055,0.713238,"RF_CH4","old","GCAM"
"W/m^2","GCAM_SSP5",2056,0.719464,"RF_CH4","old","GCAM"
"W/m^2","GCAM_SSP5",2057,0.725613,"RF_CH4","old","GCAM"
"W/m^2","GCAM_SSP5",2058,0.731691,"RF_CH4","old","GCAM"
"W/m^2","GCAM_SSP5",2059,0.737703,"RF_CH4","old","GCAM"
"W/m^2","GCAM_SSP5",2060,0.743653,"RF_CH4","old","GCAM"
"W/m^2","GCAM_SSP5",2061,0.749507,"RF_CH4","old","GCAM"
"W/m^2","GCAM_SSP5",2062,0.755272,"RF_CH4","old","GCAM"
"W/m^2","GCAM_SSP5",2063,0.760955,"RF_CH4","old","GCAM"
"W/m^2","GCAM_SSP5",2064,0.766562,"RF_CH4","old","GCAM"
"W/m^2","GCAM_SSP5",2065,0.772099,"RF_CH4","old","GCAM"
"W/m^2","GCAM_SSP5",2066,0.777492,"RF_CH4","old","GCAM"
"W/m^2","GCAM_SSP5",2067,0.782753,"RF_CH4","old","GCAM"
"W/m^2","GCAM_SSP5",2068,0.787895,"RF_CH4","old","GCAM"
"W/m^2","GCAM_SSP5",2069,0.792926,"RF_CH4","old","GCAM"
"W/m^2","GCAM_SSP5",2070,0.797856,"RF_CH4","old","GCAM"
"W/m^2","GCAM_SSP5",2071,0.802618,"RF_CH4","old","GCAM"
"W/m^2","GCAM_SSP5",2072,0.807228,"RF_CH4","old","GCAM"
"W/m^2","GCAM_SSP5",2073,0.811697,"RF_CH4","old","GCAM"
"W/m^2","GCAM_SSP5",2074,0.816038,"RF_CH4","old","GCAM"
"W/m^2","GCAM_SSP5",2075,0.820262,"RF_CH4","old","GCAM"
"W/m^2","GCAM_SSP5",2076,0.824296,"RF_CH4","old","GCAM"
"W/m^2","GCAM_SSP5",2077,0.828157,"RF_CH4","old","GCAM"
"W/m^2","GCAM_SSP5",2078,0.831859,"RF_CH4","old","GCAM"
"W/m^2","GCAM_SSP5",2079,0.835417,"RF_CH4","old","GCAM"
"W/m^2","GCAM_SSP5",2080,0.838841,"RF_CH4","old","GCAM"
"W/m^2","GCAM_SSP5",2081,0.842045,"RF_CH4","old","GCAM"
"W/m^2","GCAM_SSP5",2082,0.845047,"RF_CH4","old","GCAM"
"W/m^2","GCAM_SSP5",2083,0.847865,"RF_CH4","old","GCAM"
"W/m^2","GCAM_SSP5",2084,0.850515,"RF_CH4","old","GCAM"
"W/m^2","GCAM_SSP5",2085,0.85301,"RF_CH4","old","GCAM"
"W/m^2","GCAM_SSP5",2086,0.855293,"RF_CH4","old","GCAM"
"W/m^2","GCAM_SSP5",2087,0.857383,"RF_CH4","old","GCAM"
"W/m^2","GCAM_SSP5",2088,0.859296,"RF_CH4","old","GCAM"
"W/m^2","GCAM_SSP5",2089,0.861047,"RF_CH4","old","GCAM"
"W/m^2","GCAM_SSP5",2090,0.862649,"RF_CH4","old","GCAM"
"W/m^2","GCAM_SSP5",2091,0.864067,"RF_CH4","old","GCAM"
"W/m^2","GCAM_SSP5",2092,0.865315,"RF_CH4","old","GCAM"
"W/m^2","GCAM_SSP5",2093,0.866409,"RF_CH4","old","GCAM"
"W/m^2","GCAM_SSP5",2094,0.86736,"RF_CH4","old","GCAM"
"W/m^2","GCAM_SSP5",2095,0.86818,"RF_CH4","old","GCAM"
"W/m^2","GCAM_SSP5",2096,0.868861,"RF_CH4","old","GCAM"
"W/m^2","GCAM_SSP5",2097,0.869414,"RF_CH4","old","GCAM"
"W/m^2","GCAM_SSP5",2098,0.86985,"RF_CH4","old","GCAM"
"W/m^2","GCAM_SSP5",2099,0.870177,"RF_CH4","old","GCAM"
"W/m^2","GCAM_SSP5",2100,0.870404,"RF_CH4","old","GCAM"
"W/m^2","GCAM_SSP5",1976,1.04228,"RF_CO2","old","GCAM"
"W/m^2","GCAM_SSP5",1977,1.06491,"RF_CO2","old","GCAM"
"W/m^2","GCAM_SSP5",1978,1.0886,"RF_CO2","old","GCAM"
"W/m^2","GCAM_SSP5",1979,1.11294,"RF_CO2","old","GCAM"
"W/m^2","GCAM_SSP5",1980,1.13735,"RF_CO2","old","GCAM"
"W/m^2","GCAM_SSP5",1981,1.16036,"RF_CO2","old","GCAM"
"W/m^2","GCAM_SSP5",1982,1.18206,"RF_CO2","old","GCAM"
"W/m^2","GCAM_SSP5",1983,1.20245,"RF_CO2","old","GCAM"
"W/m^2","GCAM_SSP5",1984,1.22273,"RF_CO2","old","GCAM"
"W/m^2","GCAM_SSP5",1985,1.24404,"RF_CO2","old","GCAM"
"W/m^2","GCAM_SSP5",1986,1.26613,"RF_CO2","old","GCAM"
"W/m^2","GCAM_SSP5",1987,1.28896,"RF_CO2","old","GCAM"
"W/m^2","GCAM_SSP5",1988,1.31243,"RF_CO2","old","GCAM"
"W/m^2","GCAM_SSP5",1989,1.33688,"RF_CO2","old","GCAM"
"W/m^2","GCAM_SSP5",1990,1.36154,"RF_CO2","old","GCAM"
"W/m^2","GCAM_SSP5",1991,1.38488,"RF_CO2","old","GCAM"
"W/m^2","GCAM_SSP5",1992,1.40811,"RF_CO2","old","GCAM"
"W/m^2","GCAM_SSP5",1993,1.42791,"RF_CO2","old","GCAM"
"W/m^2","GCAM_SSP5",1994,1.44665,"RF_CO2","old","GCAM"
"W/m^2","GCAM_SSP5",1995,1.46709,"RF_CO2","old","GCAM"
"W/m^2","GCAM_SSP5",1996,1.48932,"RF_CO2","old","GCAM"
"W/m^2","GCAM_SSP5",1997,1.51274,"RF_CO2","old","GCAM"
"W/m^2","GCAM_SSP5",1998,1.54176,"RF_CO2","old","GCAM"
"W/m^2","GCAM_SSP5",1999,1.56659,"RF_CO2","old","GCAM"
"W/m^2","GCAM_SSP5",2000,1.59072,"RF_CO2","old","GCAM"
"W/m^2","GCAM_SSP5",2001,1.61605,"RF_CO2","old","GCAM"
"W/m^2","GCAM_SSP5",2002,1.64021,"RF_CO2","old","GCAM"
"W/m^2","GCAM_SSP5",2003,1.66594,"RF_CO2","old","GCAM"
"W/m^2","GCAM_SSP5",2004,1.69248,"RF_CO2","old","GCAM"
"W/m^2","GCAM_SSP5",2005,1.72229,"RF_CO2","old","GCAM"
"W/m^2","GCAM_SSP5",2006,1.75167,"RF_CO2","old","GCAM"
"W/m^2","GCAM_SSP5",2007,1.77758,"RF_CO2","old","GCAM"
"W/m^2","GCAM_SSP5",2008,1.80552,"RF_CO2","old","GCAM"
"W/m^2","GCAM_SSP5",2009,1.83535,"RF_CO2","old","GCAM"
"W/m^2","GCAM_SSP5",2010,1.8669,"RF_CO2","old","GCAM"
"W/m^2","GCAM_SSP5",2011,1.90012,"RF_CO2","old","GCAM"
"W/m^2","GCAM_SSP5",2012,1.93386,"RF_CO2","old","GCAM"
"W/m^2","GCAM_SSP5",2013,1.96808,"RF_CO2","old","GCAM"
"W/m^2","GCAM_SSP5",2014,2.00282,"RF_CO2","old","GCAM"
"W/m^2","GCAM_SSP5",2015,2.038,"RF_CO2","old","GCAM"
"W/m^2","GCAM_SSP5",2016,2.07357,"RF_CO2","old","GCAM"
"W/m^2","GCAM_SSP5",2017,2.10611,"RF_CO2","old","GCAM"
"W/m^2","GCAM_SSP5",2018,2.13898,"RF_CO2","old","GCAM"
"W/m^2","GCAM_SSP5",2019,2.17186,"RF_CO2","old","GCAM"
"W/m^2","GCAM_SSP5",2020,2.20478,"RF_CO2","old","GCAM"
"W/m^2","GCAM_SSP5",2021,2.23776,"RF_CO2","old","GCAM"
"W/m^2","GCAM_SSP5",2022,2.27082,"RF_CO2","old","GCAM"
"W/m^2","GCAM_SSP5",2023,2.30814,"RF_CO2","old","GCAM"
"W/m^2","GCAM_SSP5",2024,2.34692,"RF_CO2","old","GCAM"
"W/m^2","GCAM_SSP5",2025,2.3871,"RF_CO2","old","GCAM"
"W/m^2","GCAM_SSP5",2026,2.42861,"RF_CO2","old","GCAM"
"W/m^2","GCAM_SSP5",2027,2.46895,"RF_CO2","old","GCAM"
"W/m^2","GCAM_SSP5",2028,2.50966,"RF_CO2","old","GCAM"
"W/m^2","GCAM_SSP5",2029,2.55071,"RF_CO2","old","GCAM"
"W/m^2","GCAM_SSP5",2030,2.59207,"RF_CO2","old","GCAM"
"W/m^2","GCAM_SSP5",2031,2.63372,"RF_CO2","old","GCAM"
"W/m^2","GCAM_SSP5",2032,2.67605,"RF_CO2","old","GCAM"
"W/m^2","GCAM_SSP5",2033,2.7186,"RF_CO2","old","GCAM"
"W/m^2","GCAM_SSP5",2034,2.76138,"RF_CO2","old","GCAM"
"W/m^2","GCAM_SSP5",2035,2.80437,"RF_CO2","old","GCAM"
