"version","scenario","variable","units","value","year","source"
"V3.2.0","abruptx4CO2","global_tas","degC",5.78154706116936,2176,"hector"
"V3.2.0","abruptx4CO2","global_tas","degC",5.78262446794227,2177,"hector"
"V3.2.0","abruptx4CO2","global_tas","degC",5.78369830213776,2178,"hector"
"V3.2.0","abruptx4CO2","global_tas","degC",5.78476858982947,2179,"hector"
"V3.2.0","abruptx4CO2","global_tas","degC",5.78583535685372,2180,"hector"
"V3.2.0","abruptx4CO2","global_tas","degC",5.78689862881195,2181,"hector"
"V3.2.0","abruptx4CO2","global_tas","degC",5.78795843107312,2182,"hector"
"V3.2.0","abruptx4CO2","global_tas","degC",5.7890147887761,2183,"hector"
"V3.2.0","abruptx4CO2","global_tas","degC",5.79006772683211,2184,"hector"
"V3.2.0","abruptx4CO2","global_tas","degC",5.79111726992705,2185,"hector"
"V3.2.0","abruptx4CO2","global_tas","degC",5.79216344252377,2186,"hector"
"V3.2.0","abruptx4CO2","global_tas","degC",5.7932062688644,2187,"hector"
"V3.2.0","abruptx4CO2","global_tas","degC",5.79424577297257,2188,"hector"
"V3.2.0","abruptx4CO2","global_tas","degC",5.79528197865569,2189,"hector"
"V3.2.0","abruptx4CO2","global_tas","degC",5.79631490950713,2190,"hector"
"V3.2.0","abruptx4CO2","global_tas","degC",5.79734458890838,2191,"hector"
"V3.2.0","abruptx4CO2","global_tas","degC",5.7983710400312,2192,"hector"
"V3.2.0","abruptx4CO2","global_tas","degC",5.79939428583974,2193,"hector"
"V3.2.0","abruptx4CO2","global_tas","degC",5.80041434909269,2194,"hector"
"V3.2.0","abruptx4CO2","global_tas","degC",5.80143125234525,2195,"hector"
"V3.2.0","abruptx4CO2","global_tas","degC",5.80244501795124,2196,"hector"
"V3.2.0","abruptx4CO2","global_tas","degC",5.80345566806511,2197,"hector"
"V3.2.0","abruptx4CO2","global_tas","degC",5.80446322464393,2198,"hector"
"V3.2.0","abruptx4CO2","global_tas","degC",5.80546770944939,2199,"hector"
"V3.2.0","abruptx4CO2","global_tas","degC",5.80646914404972,2200,"hector"
"V3.2.0","abruptx4CO2","global_tas","degC",5.8074675498216,2201,"hector"
"V3.2.0","abruptx4CO2","global_tas","degC",5.80846294795208,2202,"hector"
"V3.2.0","abruptx4CO2","global_tas","degC",5.80945535944046,2203,"hector"
"V3.2.0","abruptx4CO2","global_tas","degC",5.81044480510016,2204,"hector"
"V3.2.0","abruptx4CO2","global_tas","degC",5.81143130556052,2205,"hector"
"V3.2.0","abruptx4CO2","global_tas","degC",5.81241488126866,2206,"hector"
"V3.2.0","abruptx4CO2","global_tas","degC",5.81339555249121,2207,"hector"
"V3.2.0","abruptx4CO2","global_tas","degC",5.81437333931617,2208,"hector"
"V3.2.0","abruptx4CO2","global_tas","degC",5.81534826165459,2209,"hector"
"V3.2.0","abruptx4CO2","global_tas","degC",5.81632033924231,2210,"hector"
"V3.2.0","abruptx4CO2","global_tas","degC",5.81728959164169,2211,"hector"
"V3.2.0","abruptx4CO2","global_tas","degC",5.81825603824329,2212,"hector"
"V3.2.0","abruptx4CO2","global_tas","degC",5.81921969826756,2213,"hector"
"V3.2.0","abruptx4CO2","global_tas","degC",5.82018059076643,2214,"hector"
"V3.2.0","abruptx4CO2","global_tas","degC",5.82113873462502,2215,"hector"
"V3.2.0","abruptx4CO2","global_tas","degC",5.82209414856323,2216,"hector"
"V3.2.0","abruptx4CO2","global_tas","degC",5.82304685113732,2217,"hector"
"V3.2.0","abruptx4CO2","global_tas","degC",5.82399686074153,2218,"hector"
"V3.2.0","abruptx4CO2","global_tas","degC",5.82494419560961,2219,"hector"
"V3.2.0","abruptx4CO2","global_tas","degC",5.82588887381632,2220,"hector"
"V3.2.0","abruptx4CO2","global_tas","degC",5.82683091327906,2221,"hector"
"V3.2.0","abruptx4CO2","global_tas","degC",5.82777033175931,2222,"hector"
"V3.2.0","abruptx4CO2","global_tas","degC",5.82870714686409,2223,"hector"
"V3.2.0","abruptx4CO2","global_tas","degC",5.82964137604752,2224,"hector"
"V3.2.0","abruptx4CO2","global_tas","degC",5.83057303661223,2225,"hector"
"V3.2.0","abruptx4CO2","global_tas","degC",5.83150214571082,2226,"hector"
"V3.2.0","abruptx4CO2","global_tas","degC",5.83242872034726,2227,"hector"
"V3.2.0","abruptx4CO2","global_tas","degC",5.83335277737835,2228,"hector"
"V3.2.0","abruptx4CO2","global_tas","degC",5.8342743335151,2229,"hector"
"V3.2.0","abruptx4CO2","global_tas","degC",5.83519340532407,2230,"hector"
"V3.2.0","abruptx4CO2","global_tas","degC",5.83611000922878,2231,"hector"
"V3.2.0","abruptx4CO2","global_tas","degC",5.83702416151107,2232,"hector"
"V3.2.0","abruptx4CO2","global_tas","degC",5.83793587831239,2233,"hector"
"V3.2.0","abruptx4CO2","global_tas","degC",5.83884517563516,2234,"hector"
"V3.2.0","abruptx4CO2","global_tas","degC",5.83975206934407,2235,"hector"
"V3.2.0","abruptx4CO2","global_tas","degC",5.84065657516736,2236,"hector"
"V3.2.0","abruptx4CO2","global_tas","degC",5.84155870869813,2237,"hector"
"V3.2.0","abruptx4CO2","global_tas","degC",5.8424584853956,2238,"hector"
"V3.2.0","abruptx4CO2","global_tas","degC",5.84335592058634,2239,"hector"
"V3.2.0","abruptx4CO2","global_tas","degC",5.84425102946552,2240,"hector"
"V3.2.0","abruptx4CO2","global_tas","degC",5.84514382709817,2241,"hector"
"V3.2.0","abruptx4CO2","global_tas","degC",5.84603432842032,2242,"hector"
"V3.2.0","abruptx4CO2","global_tas","degC",5.84692254824026,2243,"hector"
"V3.2.0","abruptx4CO2","global_tas","degC",5.84780850123974,2244,"hector"
"V3.2.0","abruptx4CO2","global_tas","degC",5.84869220197511,2245,"hector"
"V3.2.0","abruptx4CO2","global_tas","degC",5.84957366487848,2246,"hector"
"V3.2.0","abruptx4CO2","global_tas","degC",5.8504529042589,2247,"hector"
"V3.2.0","abruptx4CO2","global_tas","degC",5.85132993430349,2248,"hector"
"V3.2.0","abruptx4CO2","global_tas","degC",5.85220476907853,2249,"hector"
"V3.2.0","abruptx4CO2","global_tas","degC",5.85307742253068,2250,"hector"
"V3.2.0","abruptx4CO2","global_tas","degC",5.85394790848798,2251,"hector"
"V3.2.0","abruptx4CO2","global_tas","degC",5.854816240661,2252,"hector"
"V3.2.0","abruptx4CO2","global_tas","degC",5.85568243264386,2253,"hector"
"V3.2.0","abruptx4CO2","global_tas","degC",5.85654649791538,2254,"hector"
"V3.2.0","abruptx4CO2","global_tas","degC",5.85740844984008,2255,"hector"
"V3.2.0","abruptx4CO2","global_tas","degC",5.85826830166926,2256,"hector"
"V3.2.0","abruptx4CO2","global_tas","degC",5.85912606654204,2257,"hector"
"V3.2.0","abruptx4CO2","global_tas","degC",5.85998175748637,2258,"hector"
"V3.2.0","abruptx4CO2","global_tas","degC",5.86083538742007,2259,"hector"
"V3.2.0","abruptx4CO2","global_tas","degC",5.86168696915183,2260,"hector"
"V3.2.0","abruptx4CO2","global_tas","degC",5.86253651538219,2261,"hector"
"V3.2.0","abruptx4CO2","global_tas","degC",5.86338403870454,2262,"hector"
"V3.2.0","abruptx4CO2","global_tas","degC",5.86422955160609,2263,"hector"
"V3.2.0","abruptx4CO2","global_tas","degC",5.86507306646885,2264,"hector"
"V3.2.0","abruptx4CO2","global_tas","degC",5.86591459557061,2265,"hector"
"V3.2.0","abruptx4CO2","global_tas","degC",5.86675415108583,2266,"hector"
"V3.2.0","abruptx4CO2","global_tas","degC",5.86759174508662,2267,"hector"
"V3.2.0","abruptx4CO2","global_tas","degC",5.86842738954369,2268,"hector"
"V3.2.0","abruptx4CO2","global_tas","degC",5.86926109632717,2269,"hector"
"V3.2.0","abruptx4CO2","global_tas","degC",5.87009287720764,2270,"hector"
"V3.2.0","abruptx4CO2","global_tas","degC",5.87092274385696,2271,"hector"
"V3.2.0","abruptx4CO2","global_tas","degC",5.8717507078492,2272,"hector"
"V3.2.0","abruptx4CO2","global_tas","degC",5.87257678066151,2273,"hector"
"V3.2.0","abruptx4CO2","global_tas","degC",5.87340097367497,2274,"hector"
"V3.2.0","abruptx4CO2","global_tas","degC",5.87422329817553,2275,"hector"
"V3.2.0","abruptx4CO2","global_tas","degC",5.87504376535477,2276,"hector"
"V3.2.0","abruptx4CO2","global_tas","degC",5.87586238631081,2277,"hector"
"V3.2.0","abruptx4CO2","global_tas","degC",5.87667917204917,2278,"hector"
"V3.2.0","abruptx4CO2","global_tas","degC",5.87749413348356,2279,"hector"
"V3.2.0","abruptx4CO2","global_tas","degC",5.87830728143671,2280,"hector"
"V3.2.0","abruptx4CO2","global_tas","degC",5.87911862664121,2281,"hector"
"V3.2.0","abruptx4CO2","global_tas","degC",5.87992817974033,2282,"hector"
"V3.2.0","abruptx4CO2","global_tas","degC",5.88073595128876,2283,"hector"
"V3.2.0","abruptx4CO2","global_tas","degC",5.88154195175346,2284,"hector"
"V3.2.0","abruptx4CO2","global_tas","degC",5.88234619151443,2285,"hector"
"V3.2.0","abruptx4CO2","global_tas","degC",5.8831486808655,2286,"hector"
"V3.2.0","abruptx4CO2","global_tas","degC",5.88394943001505,2287,"hector"
"V3.2.0","abruptx4CO2","global_tas","degC",5.88474844908686,2288,"hector"
"V3.2.0","abruptx4CO2","global_tas","degC",5.88554574812079,2289,"hector"
"V3.2.0","abruptx4CO2","global_tas","degC",5.88634133707359,2290,"hector"
"V3.2.0","abruptx4CO2","global_tas","degC",5.88713522581959,2291,"hector"
"V3.2.0","abruptx4CO2","global_tas","degC",5.88792742415144,2292,"hector"
"V3.2.0","abruptx4CO2","global_tas","degC",5.88871794178089,2293,"hector"
"V3.2.0","abruptx4CO2","global_tas","degC",5.88950678833944,2294,"hector"
"V3.2.0","abruptx4CO2","global_tas","degC",5.89029397337911,2295,"hector"
"V3.2.0","abruptx4CO2","global_tas","degC",5.89107950637312,2296,"hector"
"V3.2.0","abruptx4CO2","global_tas","degC",5.89186339671659,2297,"hector"
"V3.2.0","abruptx4CO2","global_tas","degC",5.89264565372723,2298,"hector"
"V3.2.0","abruptx4CO2","global_tas","degC",5.89342628664604,2299,"hector"
"V3.2.0","abruptx4CO2","global_tas","degC",5.89420530463799,2300,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",0,1750,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",0,1751,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",0,1752,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",0,1753,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",0,1754,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",0,1755,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",0,1756,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",0,1757,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",0,1758,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",0,1759,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",0,1760,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",0,1761,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",0,1762,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",0,1763,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",0,1764,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",0,1765,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",0,1766,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",0,1767,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",0,1768,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",0,1769,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",0,1770,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",0,1771,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",0,1772,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",0,1773,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",0,1774,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",0,1775,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",0,1776,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",0,1777,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",0,1778,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",0,1779,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",0,1780,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",0,1781,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",0,1782,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",0,1783,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",0,1784,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",0,1785,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",0,1786,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",0,1787,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",0,1788,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",0,1789,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",0,1790,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",0,1791,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",0,1792,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",0,1793,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",0,1794,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",0,1795,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",0,1796,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",0,1797,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",0,1798,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",0,1799,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1800,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1801,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1802,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1803,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1804,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1805,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1806,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1807,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1808,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1809,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1810,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1811,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1812,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1813,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1814,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1815,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1816,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1817,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1818,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1819,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1820,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1821,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1822,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1823,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1824,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1825,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1826,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1827,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1828,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1829,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1830,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1831,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1832,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1833,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1834,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1835,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1836,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1837,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1838,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1839,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1840,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1841,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1842,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1843,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1844,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1845,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1846,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1847,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1848,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1849,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1850,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1851,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1852,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1853,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1854,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1855,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1856,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1857,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1858,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1859,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1860,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1861,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1862,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1863,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1864,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1865,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1866,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1867,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1868,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1869,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1870,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1871,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1872,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1873,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1874,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1875,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1876,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1877,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1878,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1879,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1880,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1881,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1882,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1883,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1884,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1885,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1886,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1887,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1888,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1889,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1890,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1891,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1892,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1893,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1894,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1895,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1896,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1897,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1898,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1899,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1900,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1901,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1902,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1903,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1904,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1905,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1906,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1907,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1908,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1909,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1910,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1911,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1912,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1913,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1914,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1915,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1916,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1917,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1918,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1919,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1920,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1921,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1922,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1923,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1924,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1925,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1926,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1927,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1928,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1929,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1930,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1931,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1932,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1933,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1934,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1935,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1936,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1937,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1938,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1939,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1940,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1941,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1942,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1943,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1944,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1945,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1946,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1947,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1948,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1949,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1950,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1951,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1952,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1953,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1954,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1955,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1956,"hector"
"V3.2.0","abruptx4CO2","RF_tot","W/m2",8.25708217181934,1957,"hector"
