"units","scenario","year","value","variable","source","version"
"W/m^2","GCAM",2055,0.785212,"FCH4","gcam xmldb","G-Hv3.5"
"W/m^2","GCAM",2060,0.81216,"FCH4","gcam xmldb","G-Hv3.5"
"W/m^2","GCAM",2065,0.836048,"FCH4","gcam xmldb","G-Hv3.5"
"W/m^2","GCAM",2070,0.856528,"FCH4","gcam xmldb","G-Hv3.5"
"W/m^2","GCAM",2075,0.873969,"FCH4","gcam xmldb","G-Hv3.5"
"W/m^2","GCAM",2080,0.888412,"FCH4","gcam xmldb","G-Hv3.5"
"W/m^2","GCAM",2085,0.899966,"FCH4","gcam xmldb","G-Hv3.5"
"W/m^2","GCAM",2090,0.90814,"FCH4","gcam xmldb","G-Hv3.5"
"W/m^2","GCAM",2095,0.912667,"FCH4","gcam xmldb","G-Hv3.5"
"W/m^2","GCAM",2100,0.913908,"FCH4","gcam xmldb","G-Hv3.5"
"W/m^2","GCAM",1980,1.15368,"RF_CO2","gcam xmldb","G-Hv3.5"
"W/m^2","GCAM",1985,1.23993,"RF_CO2","gcam xmldb","G-Hv3.5"
"W/m^2","GCAM",1990,1.33674,"RF_CO2","gcam xmldb","G-Hv3.5"
"W/m^2","GCAM",1995,1.43158,"RF_CO2","gcam xmldb","G-Hv3.5"
"W/m^2","GCAM",2000,1.55013,"RF_CO2","gcam xmldb","G-Hv3.5"
"W/m^2","GCAM",2005,1.68462,"RF_CO2","gcam xmldb","G-Hv3.5"
"W/m^2","GCAM",2010,1.84714,"RF_CO2","gcam xmldb","G-Hv3.5"
"W/m^2","GCAM",2015,2.03238,"RF_CO2","gcam xmldb","G-Hv3.5"
"W/m^2","GCAM",2020,2.20868,"RF_CO2","gcam xmldb","G-Hv3.5"
"W/m^2","GCAM",2025,2.38199,"RF_CO2","gcam xmldb","G-Hv3.5"
"W/m^2","GCAM",2030,2.56561,"RF_CO2","gcam xmldb","G-Hv3.5"
"W/m^2","GCAM",2035,2.74339,"RF_CO2","gcam xmldb","G-Hv3.5"
"W/m^2","GCAM",2040,2.9182,"RF_CO2","gcam xmldb","G-Hv3.5"
"W/m^2","GCAM",2045,3.09212,"RF_CO2","gcam xmldb","G-Hv3.5"
"W/m^2","GCAM",2050,3.264,"RF_CO2","gcam xmldb","G-Hv3.5"
"W/m^2","GCAM",2055,3.43429,"RF_CO2","gcam xmldb","G-Hv3.5"
"W/m^2","GCAM",2060,3.60506,"RF_CO2","gcam xmldb","G-Hv3.5"
"W/m^2","GCAM",2065,3.77648,"RF_CO2","gcam xmldb","G-Hv3.5"
"W/m^2","GCAM",2070,3.94777,"RF_CO2","gcam xmldb","G-Hv3.5"
"W/m^2","GCAM",2075,4.11929,"RF_CO2","gcam xmldb","G-Hv3.5"
"W/m^2","GCAM",2080,4.28881,"RF_CO2","gcam xmldb","G-Hv3.5"
"W/m^2","GCAM",2085,4.45443,"RF_CO2","gcam xmldb","G-Hv3.5"
"W/m^2","GCAM",2090,4.61665,"RF_CO2","gcam xmldb","G-Hv3.5"
"W/m^2","GCAM",2095,4.77541,"RF_CO2","gcam xmldb","G-Hv3.5"
"W/m^2","GCAM",2100,4.93048,"RF_CO2","gcam xmldb","G-Hv3.5"
"W/m^2","GCAM",1980,0.859146,"RF_tot","gcam xmldb","G-Hv3.5"
"W/m^2","GCAM",1985,0.99737,"RF_tot","gcam xmldb","G-Hv3.5"
"W/m^2","GCAM",1990,1.34996,"RF_tot","gcam xmldb","G-Hv3.5"
"W/m^2","GCAM",1995,1.56558,"RF_tot","gcam xmldb","G-Hv3.5"
"W/m^2","GCAM",2000,1.89291,"RF_tot","gcam xmldb","G-Hv3.5"
"W/m^2","GCAM",2005,1.88515,"RF_tot","gcam xmldb","G-Hv3.5"
"W/m^2","GCAM",2010,2.19925,"RF_tot","gcam xmldb","G-Hv3.5"
"W/m^2","GCAM",2015,2.4599,"RF_tot","gcam xmldb","G-Hv3.5"
"W/m^2","GCAM",2020,2.79754,"RF_tot","gcam xmldb","G-Hv3.5"
"W/m^2","GCAM",2025,3.00577,"RF_tot","gcam xmldb","G-Hv3.5"
"W/m^2","GCAM",2030,3.26507,"RF_tot","gcam xmldb","G-Hv3.5"
"W/m^2","GCAM",2035,3.50162,"RF_tot","gcam xmldb","G-Hv3.5"
"W/m^2","GCAM",2040,3.73581,"RF_tot","gcam xmldb","G-Hv3.5"
"W/m^2","GCAM",2045,3.96818,"RF_tot","gcam xmldb","G-Hv3.5"
"W/m^2","GCAM",2050,4.19828,"RF_tot","gcam xmldb","G-Hv3.5"
"W/m^2","GCAM",2055,4.42825,"RF_tot","gcam xmldb","G-Hv3.5"
"W/m^2","GCAM",2060,4.66015,"RF_tot","gcam xmldb","G-Hv3.5"
"W/m^2","GCAM",2065,4.89337,"RF_tot","gcam xmldb","G-Hv3.5"
"W/m^2","GCAM",2070,5.1232,"RF_tot","gcam xmldb","G-Hv3.5"
"W/m^2","GCAM",2075,5.35323,"RF_tot","gcam xmldb","G-Hv3.5"
"W/m^2","GCAM",2080,5.58385,"RF_tot","gcam xmldb","G-Hv3.5"
"W/m^2","GCAM",2085,5.81113,"RF_tot","gcam xmldb","G-Hv3.5"
"W/m^2","GCAM",2090,6.03499,"RF_tot","gcam xmldb","G-Hv3.5"
"W/m^2","GCAM",2095,6.25292,"RF_tot","gcam xmldb","G-Hv3.5"
"W/m^2","GCAM",2100,6.46572,"RF_tot","gcam xmldb","G-Hv3.5"
"degreesC","GCAM",1980,0.384271,"gmst","gcam xmldb","G-Hv3.5"
"degreesC","GCAM",1985,0.393338,"gmst","gcam xmldb","G-Hv3.5"
"degreesC","GCAM",1990,0.562384,"gmst","gcam xmldb","G-Hv3.5"
"degreesC","GCAM",1995,0.521704,"gmst","gcam xmldb","G-Hv3.5"
"degreesC","GCAM",2000,0.771882,"gmst","gcam xmldb","G-Hv3.5"
"degreesC","GCAM",2005,0.893163,"gmst","gcam xmldb","G-Hv3.5"
"degreesC","GCAM",2010,1.00723,"gmst","gcam xmldb","G-Hv3.5"
"degreesC","GCAM",2015,1.15296,"gmst","gcam xmldb","G-Hv3.5"
"degreesC","GCAM",2020,1.30439,"gmst","gcam xmldb","G-Hv3.5"
"degreesC","GCAM",2025,1.44873,"gmst","gcam xmldb","G-Hv3.5"
"degreesC","GCAM",2030,1.59469,"gmst","gcam xmldb","G-Hv3.5"
"degreesC","GCAM",2035,1.73583,"gmst","gcam xmldb","G-Hv3.5"
"degreesC","GCAM",2040,1.87389,"gmst","gcam xmldb","G-Hv3.5"
"degreesC","GCAM",2045,2.01024,"gmst","gcam xmldb","G-Hv3.5"
"degreesC","GCAM",2050,2.14599,"gmst","gcam xmldb","G-Hv3.5"
"degreesC","GCAM",2055,2.28128,"gmst","gcam xmldb","G-Hv3.5"
"degreesC","GCAM",2060,2.41709,"gmst","gcam xmldb","G-Hv3.5"
"degreesC","GCAM",2065,2.55382,"gmst","gcam xmldb","G-Hv3.5"
"degreesC","GCAM",2070,2.69035,"gmst","gcam xmldb","G-Hv3.5"
"degreesC","GCAM",2075,2.82683,"gmst","gcam xmldb","G-Hv3.5"
"degreesC","GCAM",2080,2.96373,"gmst","gcam xmldb","G-Hv3.5"
"degreesC","GCAM",2085,3.10019,"gmst","gcam xmldb","G-Hv3.5"
"degreesC","GCAM",2090,3.23572,"gmst","gcam xmldb","G-Hv3.5"
"degreesC","GCAM",2095,3.36952,"gmst","gcam xmldb","G-Hv3.5"
"degreesC","GCAM",2100,3.50119,"gmst","gcam xmldb","G-Hv3.5"
"PPB","GCAM",1980,1584.97,"CH4_concentration","gcam xmldb","G-Hv3.5"
"PPB","GCAM",1985,1657.33,"CH4_concentration","gcam xmldb","G-Hv3.5"
"PPB","GCAM",1990,1714.49,"CH4_concentration","gcam xmldb","G-Hv3.5"
"PPB","GCAM",1995,1748.94,"CH4_concentration","gcam xmldb","G-Hv3.5"
"PPB","GCAM",2000,1773.29,"CH4_concentration","gcam xmldb","G-Hv3.5"
"PPB","GCAM",2005,1774.35,"CH4_concentration","gcam xmldb","G-Hv3.5"
"PPB","GCAM",2010,1798.99,"CH4_concentration","gcam xmldb","G-Hv3.5"
"PPB","GCAM",2015,1834.38,"CH4_concentration","gcam xmldb","G-Hv3.5"
"PPB","GCAM",2020,1878.86,"CH4_concentration","gcam xmldb","G-Hv3.5"
"PPB","GCAM",2025,1964.03,"CH4_concentration","gcam xmldb","G-Hv3.5"
"PPB","GCAM",2030,2074.96,"CH4_concentration","gcam xmldb","G-Hv3.5"
"PPB","GCAM",2035,2188.21,"CH4_concentration","gcam xmldb","G-Hv3.5"
"PPB","GCAM",2040,2295.93,"CH4_concentration","gcam xmldb","G-Hv3.5"
"PPB","GCAM",2045,2399.17,"CH4_concentration","gcam xmldb","G-Hv3.5"
"PPB","GCAM",2050,2498.93,"CH4_concentration","gcam xmldb","G-Hv3.5"
"PPB","GCAM",2055,2594.04,"CH4_concentration","gcam xmldb","G-Hv3.5"
"PPB","GCAM",2060,2684.92,"CH4_concentration","gcam xmldb","G-Hv3.5"
"PPB","GCAM",2065,2767.41,"CH4_concentration","gcam xmldb","G-Hv3.5"
"PPB","GCAM",2070,2839.7,"CH4_concentration","gcam xmldb","G-Hv3.5"
"PPB","GCAM",2075,2902.52,"CH4_concentration","gcam xmldb","G-Hv3.5"
"PPB","GCAM",2080,2955.53,"CH4_concentration","gcam xmldb","G-Hv3.5"
"PPB","GCAM",2085,2998.76,"CH4_concentration","gcam xmldb","G-Hv3.5"
"PPB","GCAM",2090,3030.1,"CH4_concentration","gcam xmldb","G-Hv3.5"
"PPB","GCAM",2095,3048.3,"CH4_concentration","gcam xmldb","G-Hv3.5"
"PPB","GCAM",2100,3054.5,"CH4_concentration","gcam xmldb","G-Hv3.5"
"PPB","GCAM",1980,301.746,"N2O_concentration","gcam xmldb","G-Hv3.5"
"PPB","GCAM",1985,305.633,"N2O_concentration","gcam xmldb","G-Hv3.5"
"PPB","GCAM",1990,309.167,"N2O_concentration","gcam xmldb","G-Hv3.5"
"PPB","GCAM",1995,311.993,"N2O_concentration","gcam xmldb","G-Hv3.5"
"PPB","GCAM",2000,316.378,"N2O_concentration","gcam xmldb","G-Hv3.5"
"PPB","GCAM",2005,319.857,"N2O_concentration","gcam xmldb","G-Hv3.5"
"PPB","GCAM",2010,324.072,"N2O_concentration","gcam xmldb","G-Hv3.5"
"PPB","GCAM",2015,328.705,"N2O_concentration","gcam xmldb","G-Hv3.5"
"PPB","GCAM",2020,334.047,"N2O_concentration","gcam xmldb","G-Hv3.5"
"PPB","GCAM",2025,339.319,"N2O_concentration","gcam xmldb","G-Hv3.5"
"PPB","GCAM",2030,344.474,"N2O_concentration","gcam xmldb","G-Hv3.5"
"PPB","GCAM",2035,349.791,"N2O_concentration","gcam xmldb","G-Hv3.5"
"PPB","GCAM",2040,355.256,"N2O_concentration","gcam xmldb","G-Hv3.5"
"PPB","GCAM",2045,360.974,"N2O_concentration","gcam xmldb","G-Hv3.5"
"PPB","GCAM",2050,366.991,"N2O_concentration","gcam xmldb","G-Hv3.5"
"PPB","GCAM",2055,373.225,"N2O_concentration","gcam xmldb","G-Hv3.5"
"PPB","GCAM",2060,379.612,"N2O_concentration","gcam xmldb","G-Hv3.5"
"PPB","GCAM",2065,386.116,"N2O_concentration","gcam xmldb","G-Hv3.5"
"PPB","GCAM",2070,392.689,"N2O_concentration","gcam xmldb","G-Hv3.5"
"PPB","GCAM",2075,399.292,"N2O_concentration","gcam xmldb","G-Hv3.5"
"PPB","GCAM",2080,405.888,"N2O_concentration","gcam xmldb","G-Hv3.5"
"PPB","GCAM",2085,412.441,"N2O_concentration","gcam xmldb","G-Hv3.5"
"PPB","GCAM",2090,418.918,"N2O_concentration","gcam xmldb","G-Hv3.5"
"PPB","GCAM",2095,425.286,"N2O_concentration","gcam xmldb","G-Hv3.5"
"PPB","GCAM",2100,431.518,"N2O_concentration","gcam xmldb","G-Hv3.5"
